x,y,z
8.257617302993007e-05,0.0,-3.500049980791144e-05
0.41674190964821123,0.0,-0.17663902957996494
0.833401255954239,0.0,-0.3532430242584976
1.2500607044288812,0.0,-0.5298467705722378
1.666720281537677,0.0,-0.7064502043696318
2.083379973528069,0.0,-0.8830533579286041
2.5000397527154044,0.0,-1.0596562972772998
2.9166996087016277,0.0,-1.2362590474549862
3.3333595316818645,0.0,-1.4128616309956161
3.7500195309114597,0.0,-1.5894640241621054
4.166679609396325,0.0,-1.7660662178880477
4.5833397681315144,0.0,-1.9426682085418474
5.0,0.0,-2.1192700115936267
5.4166602318684856,0.0,-1.9426682085418476
5.833320390603674,0.0,-1.7660662178880477
6.249980469088539,0.0,-1.5894640241621052
6.666640468318133,0.0,-1.4128616309956161
7.083300391298369,0.0,-1.2362590474549862
7.4999602472845925,0.0,-1.0596562972772998
7.916620026471928,0.0,-0.8830533579286035
8.33327971846232,0.0,-0.706450204369631
8.749939295571115,0.0,-0.529846770572238
9.166598744045757,0.0,-0.35324302425849624
9.583258090351785,0.0,-0.17663902957996502
9.99991742382697,0.0,-3.5000499807908945e-05
