x,y,z
3.4518800315869786e-05,0.0,-1.5000350619702958e-05
0.41669750699710456,0.0,-0.18107838304395132
0.8333605766297385,0.0,-0.36214157632534444
1.2500237967023224,0.0,-0.5432044191828659
1.666687179614846,0.0,-0.7242668808288708
2.0833507301951286,0.0,-0.9053289481676228
2.5000144600277716,0.0,-1.0863905929864304
2.9166783573036676,0.0,-1.2674518411321305
3.3333423983933814,0.0,-1.448512745191283
3.750006623235167,0.0,-1.6295732103307359
4.166670981986622,0.0,-1.8106333471196217
4.5833354364119625,0.0,-1.991693238853082
5.0,0.0,-2.172752850210534
5.416664563588036,0.0,-1.9916932388530815
5.8333290180133766,0.0,-1.8106333471196219
6.249993376764832,0.0,-1.6295732103307352
6.666657601606617,0.0,-1.4485127451912827
7.083321642696331,0.0,-1.2674518411321318
7.499985539972227,0.0,-1.0863905929864317
7.916649269804869,0.0,-0.9053289481676238
8.333312820385151,0.0,-0.7242668808288716
8.749976203297674,0.0,-0.5432044191828684
9.166639423370258,0.0,-0.3621415763253463
9.583302493002892,0.0,-0.1810783830439536
9.999965481199684,0.0,-1.5000350619701796e-05
