x,y,z
5.873192390509635e-05,0.0,-3.500017115998867e-05
0.4167203142796533,0.0,-0.24833653208742953
0.8333819001239192,0.0,-0.4966380561010642
1.2500434957499915,0.0,-0.7449395594734297
1.6667051125762584,0.0,-0.9932410208187139
2.0833667660747284,0.0,-1.241542411915874
2.5000284689385466,0.0,-1.4898437090113634
2.9166902335647626,0.0,-1.738144888785174
3.3333520612349785,0.0,-1.9864459471054223
3.7500139561913874,0.0,-2.2347468759487468
4.1666759111130185,0.0,-2.483047687636621
4.583337926939492,0.0,-2.73134838090707
5.0,0.0,-2.979648962092248
5.416662073060508,0.0,-2.7313483809070704
5.833324088886981,0.0,-2.483047687636622
6.249986043808612,0.0,-2.234746875948748
6.666647938765021,0.0,-1.986445947105424
7.083309766435236,0.0,-1.7381448887851763
7.499971531061452,0.0,-1.489843709011365
7.916633233925269,0.0,-1.2415424119158762
8.333294887423738,0.0,-0.9932410208187156
8.749956504250006,0.0,-0.7449395594734317
9.166618099876079,0.0,-0.496638056101067
9.583279685720344,0.0,-0.248336532087432
9.999941268076094,0.0,-3.500017115998827e-05
