x,y,z
8.212022818345665e-05,0.0,-0.00012500041869465707
0.3243401626859838,0.0,-0.4542130018267869
0.6631508147283925,0.0,-0.8874223950635268
1.0177541384109672,0.0,-1.2976434610030303
1.3893816736397115,0.0,-1.6823046803490642
1.7791650681251725,0.0,-2.038293405990176
2.187993443657388,0.0,-2.361891604968827
2.6163073798080614,0.0,-2.6487560277473756
3.063828811530255,0.0,-2.89398866249186
3.529253514763351,0.0,-3.0923556894948363
4.009978300572267,0.0,-3.2387042760457065
4.501983381950563,0.0,-3.328573877202949
5.0,0.0,-3.358896428047079
5.498016618049437,0.0,-3.3285738772029485
5.990021699427733,0.0,-3.238704276045707
6.470746485236649,0.0,-3.0923556894948376
6.936171188469744,0.0,-2.8939886624918616
7.383692620191937,0.0,-2.6487560277473774
7.81200655634261,0.0,-2.3618916049688283
8.220834931874824,0.0,-2.0382934059901774
8.610618326360287,0.0,-1.6823046803490675
8.982245861589032,0.0,-1.2976434610030343
9.336849185271605,0.0,-0.8874223950635316
9.675659837314011,0.0,-0.4542130018267912
9.999917879771816,0.0,-0.0001250004186946581
