x,y,z
0.0001484395950212154,0.0,-0.00012484524984326663
0.8076871842280126,0.0,-0.6249041645176356
1.6367942444485857,0.0,-1.2105157244674725
2.487461670809247,0.0,-1.7540485200510099
3.3593895663581907,0.0,-2.252426253484819
4.2519266114526735,0.0,-2.7024560058543066
5.164013651072172,0.0,-3.1008983036720816
6.1416500553924545,0.0,-3.198671178114356
7.100992372191769,0.0,-2.971472070504116
7.97227026300496,0.0,-2.4716499882309515
8.736893161572297,0.0,-1.7754584285830757
9.406587699642262,0.0,-0.9401210588151849
9.99985156053283,0.0,-0.00028515462600043603
