x,y,z
0.00010565093605839649,0.0,-3.5000135568267594e-05
0.8334211711429632,0.0,-0.2760964988318006
1.6667367857056028,0.0,-0.5521577123547965
2.5000524982239978,0.0,-0.828218629922855
3.3333682934579523,0.0,-1.1042792973802293
4.166684136359793,0.0,-1.3803398200722827
4.999999999999999,0.0,-1.6564002787984555
5.833315863640205,0.0,-1.3803398200722834
6.666631706542047,0.0,-1.1042792973802293
7.499947501776003,0.0,-0.8282186299228546
8.333263214294398,0.0,-0.5521577123547958
9.166578828857038,0.0,-0.2760964988318003
9.999894349063942,0.0,-3.500013556826718e-05
