x,y,z
0.00012137832817128705,0.0,-0.00012500071373161754
0.3511396583432917,0.0,-0.33269963182437
0.7148103738680234,0.0,-0.6473001419206658
1.0914770213080924,0.0,-0.9421105603916736
1.4813276322562974,0.0,-1.2151211002185207
1.8843368130733753,0.0,-1.4641435928667552
2.3002011509346505,0.0,-1.6868473208142774
2.7282735879411293,0.0,-1.880820902918244
3.1675058753484473,0.0,-2.043664105718198
3.6164114679593955,0.0,-2.173109369811216
4.0730628610982365,0.0,-2.2671657053913132
4.535135081413896,0.0,-2.3242694459661486
5.000000000000001,0.0,-2.3434190799782315
5.464864918586105,0.0,-2.3242694459661495
5.926937138901764,0.0,-2.267165705391314
6.383588532040606,0.0,-2.173109369811217
6.832494124651553,0.0,-2.043664105718199
7.271726412058869,0.0,-1.8808209029182448
7.699798849065349,0.0,-1.6868473208142791
8.115663186926625,0.0,-1.4641435928667594
8.5186723677437,0.0,-1.2151211002185238
8.908522978691904,0.0,-0.9421105603916764
9.285189626131974,0.0,-0.6473001419206699
9.648860341656706,0.0,-0.33269963182437357
9.99987862167183,0.0,-0.00012500071373161586
