x,y,z
0.00029470881421010084,0.0,-0.0006250005545707545
0.3082268040551163,0.0,-0.6014252379677665
0.6300682303357014,0.0,-1.174760404531132
0.9676221807619643,0.0,-1.7188171271702732
1.3229366029766851,0.0,-2.2312172060361735
1.698281169590519,0.0,-2.7088222122559555
2.096056790867496,0.0,-3.1474832282345186
2.5185781729201326,0.0,-3.5417488827523735
2.967642027659283,0.0,-3.884594194850715
3.4437892962983074,0.0,-4.1673340098948115
3.9452615288941875,0.0,-4.380032567555647
4.466940972060397,0.0,-4.512794218274941
5.000000000000001,0.0,-4.5580134287141645
5.533059027939605,0.0,-4.51279421827494
6.054738471105813,0.0,-4.380032567555648
6.556210703701694,0.0,-4.167334009894812
7.032357972340717,0.0,-3.884594194850716
7.481421827079866,0.0,-3.5417488827523753
7.903943209132503,0.0,-3.1474832282345204
8.301718830409479,0.0,-2.7088222122559573
8.677063397023312,0.0,-2.2312172060361757
9.032377819238036,0.0,-1.7188171271702766
9.369931769664296,0.0,-1.174760404531136
9.691773195944881,0.0,-0.6014252379677709
9.99970529118579,0.0,-0.0006250005545707555
