x,y,z
0.00015036172675865107,0.0,-0.0017150002134058149
0.16947580269661908,0.0,-1.8541836575974546
0.339636624404955,0.0,-3.6365742590141408
0.5107094349874178,0.0,-5.348875768269184
0.682781826020967,0.0,-6.991074973208352
0.8559545617536102,0.0,-8.563155922917357
1.0303443433136519,0.0,-10.065099182952364
1.2060873244927561,0.0,-11.496880831805962
1.3833436517995696,0.0,-12.858471093779334
1.562303393976329,0.0,-14.149832443100724
1.743194398811449,0.0,-15.370916922882754
1.9262928719803214,0.0,-16.521662278097036
2.1119378708029397,0.0,-17.601986246576125
2.3005515499004416,0.0,-18.61177790767031
2.4926680547103492,0.0,-19.550884177369042
2.688975745079126,0.0,-20.419087999824047
2.890380513157165,0.0,-21.216071729824762
3.098103378738409,0.0,-21.941352816147372
3.3138350810184973,0.0,-22.594164784938613
3.539986366963742,0.0,-23.1732234014595
3.780093549493963,0.0,-23.676235509141595
4.039427955521136,0.0,-24.098796063411733
4.325559418839818,0.0,-24.4318130556299
4.646729497281131,0.0,-24.65609127825946
4.999999999999999,0.0,-24.738322765932462
5.353270502718865,0.0,-24.65609127825946
5.67444058116018,0.0,-24.4318130556299
5.9605720444788615,0.0,-24.09879606341173
6.219906450506034,0.0,-23.67623550914159
6.460013633036255,0.0,-23.173223401459495
6.686164918981501,0.0,-22.594164784938606
6.90189662126159,0.0,-21.941352816147365
7.109619486842834,0.0,-21.216071729824755
7.3110242549208735,0.0,-20.41908799982404
7.507331945289651,0.0,-19.55088417736904
7.699448450099558,0.0,-18.6117779076703
7.88806212919706,0.0,-17.601986246576118
8.073707128019677,0.0,-16.52166227809703
8.256805601188551,0.0,-15.370916922882751
8.437696606023671,0.0,-14.149832443100719
8.616656348200431,0.0,-12.858471093779329
8.793912675507245,0.0,-11.496880831805957
8.96965565668635,0.0,-10.065099182952359
9.14404543824639,0.0,-8.56315592291735
9.317218173979036,0.0,-6.991074973208347
9.489290565012585,0.0,-5.348875768269178
9.660363375595047,0.0,-3.6365742590141346
9.830524197303383,0.0,-1.854183657597448
9.999849638273242,0.0,-0.0017150002134058149
