x,y,z
0.00020389752562092624,0.0,-0.00019500017769747595
0.7295597510129269,0.0,-0.5904122911841392
1.5059556314330365,0.0,-1.1044625393783312
2.328382932728014,0.0,-1.5279840564748606
3.192043775241217,0.0,-1.8456665216708306
4.087353551600587,0.0,-2.0432609344957706
4.999999999999999,0.0,-2.110401135094784
5.9126464483994114,0.0,-2.0432609344957706
6.807956224758783,0.0,-1.8456665216708317
7.671617067271987,0.0,-1.5279840564748615
8.494044368566964,0.0,-1.1044625393783305
9.270440248987075,0.0,-0.5904122911841385
9.999796102474379,0.0,-0.00019500017769747677
