x,y,z
6.144099805076971e-05,0.0,-2.4999844534824922e-05
0.8333850275025417,0.0,-0.3390976293392921
1.666708414635811,0.0,-0.6781707499518849
2.500031544897962,0.0,-1.0172445036014963
3.3333544714453622,0.0,-1.35631875955311
4.166677256891283,0.0,-1.6953933639187002
4.999999999999999,0.0,-2.034468073661084
5.833322743108715,0.0,-1.6953933639187
6.666645528554636,0.0,-1.3563187595531094
7.499968455102038,0.0,-1.017244503601495
8.33329158536419,0.0,-0.6781707499518835
9.16661497249746,0.0,-0.3390976293392914
9.999938559001949,0.0,-2.4999844534825186e-05
