x,y,z
2.1553184711118374e-05,0.0,-4.999883016313643e-06
0.8333517212953397,0.0,-0.19331997777420803
1.6666817798453706,0.0,-0.38663544222514856
2.500011597627725,0.0,-0.5799519710103929
3.3333412699904197,0.0,-0.7732691590310923
4.16667068977776,0.0,-0.9665874684730528
4.999999999999999,0.0,-1.1599062786961927
5.833329310222237,0.0,-0.9665874684730529
6.66665873000958,0.0,-0.7732691590310926
7.499988402372276,0.0,-0.5799519710103935
8.33331822015463,0.0,-0.38663544222514856
9.166648278704661,0.0,-0.19331997777420748
9.99997844681529,0.0,-4.999883016313607e-06
