x,y,z
0.00018144665113521442,0.0,-0.00024499981590217154
0.1637923453361055,0.0,-0.21214492058108464
0.33086133801997425,0.0,-0.4193159594108392
0.5015163362565596,0.0,-0.6215285016941101
0.6758848816412457,0.0,-0.8185313768678697
0.8540924714340817,0.0,-1.0100501443285914
1.0362604896956484,0.0,-1.1957853957320626
1.2225036212292033,0.0,-1.3754112005607622
1.4129267387883155,0.0,-1.5485737528614103
1.607621186761774,0.0,-1.7148903613410018
1.8066604347453827,0.0,-1.8739489283873045
2.0100950485746694,0.0,-2.0253081712640637
2.2179470465300533,0.0,-2.168498773582357
2.4302037011417794,0.0,-2.303025757895474
2.6468109662842223,0.0,-2.4283723439616454
2.8676667939988283,0.0,-2.54400554903292
3.0926147017577073,0.0,-2.6493837714650774
3.3214381007085585,0.0,-2.743966447847963
3.5538559643282803,0.0,-2.8272257487633183
3.789520486773572,0.0,-2.8986600500657995
4.028017341125184,0.0,-2.957808731943003
4.2688690815305215,0.0,-3.004267502984661
4.511541993444943,0.0,-3.0377032629924083
4.755456393975619,0.0,-3.0578673523475395
4.999999999999999,0.0,-3.0646060529084918
5.2445436060243775,0.0,-3.0578673523475395
5.488458006555054,0.0,-3.037703262992408
5.731130918469477,0.0,-3.0042675029846606
5.971982658874814,0.0,-2.9578087319430026
6.210479513226427,0.0,-2.8986600500657986
6.44614403567172,0.0,-2.827225748763317
6.678561899291442,0.0,-2.7439664478479617
6.9073852982422945,0.0,-2.6493837714650765
7.1323332060011735,0.0,-2.544005549032918
7.353189033715779,0.0,-2.428372343961643
7.569796298858223,0.0,-2.303025757895471
7.782052953469949,0.0,-2.1684987735823538
7.989904951425334,0.0,-2.025308171264061
8.193339565254622,0.0,-1.8739489283873014
8.392378813238231,0.0,-1.714890361340999
8.58707326121169,0.0,-1.5485737528614074
8.777496378770804,0.0,-1.375411200560759
8.963739510304357,0.0,-1.1957853957320606
9.145907528565925,0.0,-1.010050144328589
9.32411511835876,0.0,-0.8185313768678654
9.498483663743446,0.0,-0.6215285016941052
9.669138661980032,0.0,-0.4193159594108337
9.8362076546639,0.0,-0.21214492058107914
9.999818553348865,0.0,-0.0002449998159021665
