x,y,z
0.00034620643745052415,0.0,-0.0008750024048304211
0.30344590451389397,0.0,-0.7056452259296212
0.6194794579276927,0.0,-1.3765901212284122
0.9503694798496678,0.0,-2.0121724695015244
1.2984013975367854,0.0,-2.6103123297269173
1.6662651563641806,0.0,-3.1681568479160025
2.0570525010238527,0.0,-3.681749550017975
2.4741388517363463,0.0,-4.145574064430305
2.9208105754447193,0.0,-4.5519855842901595
3.399408870450764,0.0,-4.890676996274734
3.9097503092983774,0.0,-5.14864494153539
4.446964147883681,0.0,-5.3115757936590065
5.000000000000001,0.0,-5.367485611267826
5.55303585211632,0.0,-5.3115757936590065
6.090249690701623,0.0,-5.148644941535392
6.600591129549236,0.0,-4.890676996274735
7.079189424555279,0.0,-4.55198558429016
7.525861148263652,0.0,-4.145574064430306
7.942947498976146,0.0,-3.681749550017976
8.333734843635819,0.0,-3.1681568479160034
8.701598602463214,0.0,-2.610312329726919
9.049630520150332,0.0,-2.0121724695015275
9.380520542072306,0.0,-1.3765901212284155
9.696554095486103,0.0,-0.7056452259296254
9.99965379356255,0.0,-0.0008750024048304213
