x,y,z
0.0004915562790666761,0.0,-0.000874998473208432
0.31594908864023263,0.0,-0.5174848820456683
0.6458932172623544,0.0,-1.0108331400569328
0.9918790321432153,0.0,-1.4788976562091445
1.3555690284787185,0.0,-1.9191219703841598
1.7386614710818427,0.0,-2.3282775809086447
2.142751627568034,0.0,-2.7023151260749176
2.569091954703134,0.0,-3.0362352458420507
3.0182190195572947,0.0,-3.3240447660999206
3.489444382585941,0.0,-3.558910718281842
3.980288670685545,0.0,-3.733656661535384
4.486074242694831,0.0,-3.841695793879585
5.000000000000001,0.0,-3.8782884390804933
5.513925757305171,0.0,-3.8416957938795853
6.019711329314456,0.0,-3.733656661535385
6.51055561741406,0.0,-3.5589107182818434
6.981780980442706,0.0,-3.3240447660999233
7.430908045296865,0.0,-3.036235245842054
7.857248372431965,0.0,-2.7023151260749194
8.261338528918154,0.0,-2.328277580908646
8.64443097152128,0.0,-1.919121970384161
9.008120967856783,0.0,-1.4788976562091463
9.354106782737643,0.0,-1.0108331400569353
9.684050911359764,0.0,-0.5174848820456713
9.999508443720933,0.0,-0.0008749984732084304
