x,y,z
0.0002251358487122921,0.0,-0.0004479283492143277
0.18553205536246725,0.0,-0.3609020889630902
0.3725866704084975,0.0,-0.7164472993742569
0.5614449783021287,0.0,-1.0670322521775675
0.7521650871867528,0.0,-1.4126020032190008
0.9448072611547734,0.0,-1.753097675616828
1.1394339564144174,0.0,-2.0884561390189798
1.336109846012465,0.0,-2.418609661815229
1.5349018301265205,0.0,-2.7434855348050387
1.735879028631835,0.0,-3.0630056643094297
1.939112752110131,0.0,-3.377086132806008
2.144676446379803,0.0,-3.6856367255469884
2.352645604631762,0.0,-3.9885604221658606
2.563097640429228,0.0,-4.285752852657978
2.776111713882542,0.0,-4.5771017178860784
2.9917685012370714,0.0,-4.862486175643045
3.2101498971693223,0.0,-5.1417761938590365
3.4313386412986833,0.0,-5.414831874521711
3.655417860038953,0.0,-5.681502749053178
3.8824704933665983,0.0,-5.9416270616172895
4.112578606897177,0.0,-6.195031041440542
4.3458225660128535,0.0,-6.441528185833199
4.582280054650641,0.0,-6.680918564873685
4.822024914614734,0.0,-6.9129881877976125
5.065125817454776,0.0,-7.137508433449656
5.325734796514804,0.0,-7.320320398629835
5.60365098354262,0.0,-7.453551116165337
5.895466849167946,0.0,-7.528636362737747
6.193725446342729,0.0,-7.539139626629351
6.488568027320181,0.0,-7.484041527085563
6.771453391919124,0.0,-7.368352392995015
7.037693334459136,0.0,-7.2003418256327905
7.28623933682782,0.0,-6.988297856398266
7.518174310741976,0.0,-6.73891534790868
7.7354167162429075,0.0,-6.457083684602963
7.940005886857824,0.0,-6.146230396053264
8.133802519062385,0.0,-5.808735363044132
8.318401143079384,0.0,-5.446261390292792
8.495132132768472,0.0,-5.059986262549576
8.665094572867252,0.0,-4.650758269642384
8.829195245477509,0.0,-4.219199152599758
8.988184554440021,0.0,-3.76577246835163
9.14268679039297,0.0,-3.2908294857138918
9.29322463479536,0.0,-2.7946404364387747
9.440238676545656,0.0,-2.2774161318937214
9.584102847936665,0.0,-1.7393231512753415
9.725136632727672,0.0,-1.1804946811551313
9.863614748028974,0.0,-0.6010383655196035
9.99977486421422,0.0,-0.0010420719867599555
