x,y,z
5.178723313657811e-05,0.0,-2.499980751918958e-05
0.20838291864381833,0.0,-0.1005949240516313
0.4167140733596208,0.0,-0.20116480340278572
0.6250452793440736,0.0,-0.30173458224566135
0.833376519952834,0.0,-0.4023042954185475
1.0417077499660747,0.0,-0.5028740364958577
1.2500389911986876,0.0,-0.6034437606399778
1.458370229189925,0.0,-0.7040134971601049
1.6667014647514942,0.0,-0.8045832432938865
1.8750327012104575,0.0,-0.9051529909184393
2.083363934105671,0.0,-1.005722748262522
2.2916951660663187,0.0,-1.1062925106975743
2.500026400500777,0.0,-1.2068622714680184
2.7083576346067386,0.0,-1.3074320343285222
2.916688857971903,0.0,-1.408001819817805
3.1250200598366495,0.0,-1.508571651137556
3.3333512452963925,0.0,-1.609141519424117
3.541682414418988,0.0,-1.7097114263124122
3.750013570252765,0.0,-1.810281367387769
3.958344714369027,0.0,-1.9108513423178353
4.166675837501244,0.0,-2.0114213733213413
4.375006933708493,0.0,-2.1119914745178376
4.5833379918820665,0.0,-2.212561668868093
4.79166901525421,0.0,-2.3131319492119635
4.999999999999997,0.0,-2.4137023236664317
5.208330984745784,0.0,-2.3131319492119635
5.416662008117928,0.0,-2.2125616688680925
5.624993066291504,0.0,-2.1119914745178376
5.833324162498752,0.0,-2.011421373321341
6.04165528563097,0.0,-1.910851342317833
6.249986429747233,0.0,-1.8102813673877667
6.458317585581011,0.0,-1.7097114263124111
6.666648754703607,0.0,-1.6091415194241154
6.87497994016335,0.0,-1.5085716511375544
7.083311142028097,0.0,-1.4080018198178033
7.291642365393263,0.0,-1.3074320343285202
7.499973599499223,0.0,-1.2068622714680162
7.708304833933682,0.0,-1.1062925106975718
7.91663606589433,0.0,-1.0057227482625197
8.124967298789542,0.0,-0.9051529909184368
8.333298535248506,0.0,-0.804583243293884
8.541629770810077,0.0,-0.7040134971601029
8.749961008801312,0.0,-0.6034437606399751
8.958292250033928,0.0,-0.5028740364958559
9.16662348004717,0.0,-0.4023042954185459
9.37495472065593,0.0,-0.3017345822456614
9.583285926640382,0.0,-0.20116480340278317
9.791617081356186,0.0,-0.1005949240516278
9.999948212766864,0.0,-2.499980751919019e-05
