x,y,z
4.453288086213946e-05,0.0,-3.499995016871434e-05
0.20837616871684686,0.0,-0.16377012643055253
0.41670780268963575,0.0,-0.3275052548915134
0.6250394310715182,0.0,-0.4912403896479669
0.8333710496465286,0.0,-0.6549755353776713
1.0417026519090251,0.0,-0.8187106992621099
1.2500342309624486,0.0,-0.9824458890399462
1.4583657863432145,0.0,-1.146181104777276
1.6666973201756967,0.0,-1.309916343071978
1.875028832675013,0.0,-1.4736516031934512
2.083360325804581,0.0,-1.6373868833351668
2.2916917988043886,0.0,-1.8011221850728867
2.500023252345851,0.0,-1.9648575068723921
2.7083546893310677,0.0,-2.1285928435994337
2.916686113607172,0.0,-2.2923281910395383
3.125017528123661,0.0,-2.456063546864824
3.3333489336526667,0.0,-2.619798910777041
3.5416803293184165,0.0,-2.7835342850633125
3.7500117195749922,0.0,-2.9472696652503756
3.958343105875431,0.0,-3.11100505175872
4.166674490098331,0.0,-3.27474044348907
4.375005871586578,0.0,-3.4384758412665732
4.583337250690254,0.0,-3.6022112446149563
4.791668626532394,0.0,-3.7659466544569096
4.999999999999997,0.0,-3.9296820699675594
5.208331373467601,0.0,-3.7659466544569105
5.416662749309743,0.0,-3.6022112446149563
5.624994128413419,0.0,-3.4384758412665732
5.833325509901665,0.0,-3.27474044348907
6.041656894124568,0.0,-3.11100505175872
6.249988280425007,0.0,-2.9472696652503743
6.4583196706815835,0.0,-2.783534285063311
6.666651066347334,0.0,-2.619798910777039
6.87498247187634,0.0,-2.4560635468648226
7.083313886392828,0.0,-2.2923281910395366
7.291645310668933,0.0,-2.1285928435994315
7.499976747654151,0.0,-1.9648575068723904
7.7083082011956146,0.0,-1.8011221850728845
7.916639674195423,0.0,-1.6373868833351648
8.12497116732499,0.0,-1.4736516031934486
8.333302679824309,0.0,-1.3099163430719758
8.54163421365679,0.0,-1.1461811047772736
8.749965769037555,0.0,-0.9824458890399439
8.958297348090978,0.0,-0.8187106992621064
9.166628950353475,0.0,-0.6549755353776681
9.374960568928486,0.0,-0.4912403896479649
9.583292197310369,0.0,-0.3275052548915111
9.79162383128316,0.0,-0.1637701264305489
9.999955467119138,0.0,-3.499995016871323e-05
