x,y,z
8.486881374335673e-05,0.0,-2.5000675393562496e-05
0.41674417120370433,0.0,-0.12276459603120639
0.8334035075460019,0.0,-0.2455040742413131
1.250062929495011,0.0,-0.3682432556507221
1.6667223934346371,0.0,-0.4909822849270186
2.08338193088792,0.0,-0.6137210538133446
2.5000414985430752,0.0,-0.7364597088323235
2.9167010844015304,0.0,-0.8591982901631121
3.3333606967148346,0.0,-0.9819367688341605
3.7500203684976103,0.0,-1.1046750309867217
4.166680100725444,0.0,-1.2274130685796187
4.583339952103552,0.0,-1.3501506769821705
5.0,0.0,-1.472887591656589
5.416660047896448,0.0,-1.3501506769821703
5.833319899274554,0.0,-1.2274130685796187
6.249979631502388,0.0,-1.1046750309867222
6.666639303285163,0.0,-0.9819367688341614
7.0832989155984665,0.0,-0.8591982901631134
7.4999585014569226,0.0,-0.7364597088323248
7.9166180691120775,0.0,-0.613721053813346
8.33327760656536,0.0,-0.49098228492701984
8.749937070504986,0.0,-0.36824325565072397
9.166596492453994,0.0,-0.2455040742413149
9.583255828796291,0.0,-0.12276459603120786
9.999915131186256,0.0,-2.5000675393563543e-05
