x,y,z
0.00030797539875460273,0.0,-0.0003750007813934861
0.3393790375762267,0.0,-0.3802098233973069
0.6922608799487808,0.0,-0.7411413986368844
1.059669614132961,0.0,-1.0811417557653173
1.4421986375416698,0.0,-1.3978720481043663
1.8402370959432732,0.0,-1.6886708034089928
2.2538663132625603,0.0,-1.95056793590394
2.6827380225628987,0.0,-2.1803394631329716
3.1259464768687577,0.0,-2.374618810078341
3.5819174616298515,0.0,-2.53007617929146
4.04834771994105,0.0,-2.6436642537243293
4.522231574934365,0.0,-2.712906178478965
5.0,0.0,-2.7361760251029508
5.477768425065635,0.0,-2.7129061784789648
5.9516522800589495,0.0,-2.6436642537243293
6.418082538370148,0.0,-2.5300761792914606
6.8740535231312405,0.0,-2.374618810078342
7.317261977437099,0.0,-2.1803394631329733
7.746133686737437,0.0,-1.9505679359039416
8.159762904056723,0.0,-1.688670803408994
8.557801362458326,0.0,-1.3978720481043676
8.940330385867036,0.0,-1.0811417557653196
9.307739120051215,0.0,-0.7411413986368881
9.660620962423769,0.0,-0.3802098233973107
9.999692024601245,0.0,-0.0003750007813934859
