x,y,z
0.00046560059329241963,0.0,-0.0017149988638905664
0.15032350190612298,0.0,-0.5311732523076471
0.3025044051110524,0.0,-1.0459594230585265
0.45719726540039674,0.0,-1.5459857862954245
0.6146136504736198,0.0,-2.0311490871016695
0.7749911882603878,0.0,-2.5013270602969326
0.9385976174658658,0.0,-2.956374005053572
1.1057355161528146,0.0,-3.3961151252291337
1.2767478029207295,0.0,-3.8203392347522867
1.452024088555869,0.0,-4.228789281735228
1.6320078773587625,0.0,-4.621149963623302
1.8172045070809593,0.0,-4.997031446709778
2.008189493334023,0.0,-5.355947860284654
2.2056164759589674,0.0,-5.69728882884109
2.410223144598175,0.0,-6.020281851222797
2.6228321014502485,0.0,-6.3239429755782535
2.844341160290769,0.0,-6.607013351012235
3.0756937326232086,0.0,-6.867880612324164
3.317814409787886,0.0,-7.104488490161251
3.571488536693865,0.0,-7.3142485623737485
3.8371619155426555,0.0,-7.493988462256929
4.114648844284906,0.0,-7.640002464451726
4.402782631831432,0.0,-7.748299880197413
4.699132517911068,0.0,-7.815131174311611
4.999999999999998,0.0,-7.83774786375996
5.300867482088927,0.0,-7.8151311743116105
5.597217368168565,0.0,-7.748299880197413
5.885351155715091,0.0,-7.640002464451726
6.162838084457341,0.0,-7.4939884622569295
6.428511463306134,0.0,-7.314248562373749
6.682185590212114,0.0,-7.104488490161251
6.9243062673767914,0.0,-6.867880612324164
7.155658839709231,0.0,-6.607013351012233
7.377167898549753,0.0,-6.323942975578252
7.589776855401827,0.0,-6.020281851222795
7.794383524041034,0.0,-5.697288828841088
7.991810506665979,0.0,-5.355947860284652
8.182795492919043,0.0,-4.997031446709776
8.367992122641239,0.0,-4.621149963623299
8.547975911444132,0.0,-4.228789281735224
8.723252197079272,0.0,-3.820339234752283
8.894264483847186,0.0,-3.3961151252291297
9.061402382534133,0.0,-2.956374005053569
9.225008811739611,0.0,-2.501327060296928
9.38538634952638,0.0,-2.0311490871016646
9.542802734599606,0.0,-1.5459857862954194
9.697495594888949,0.0,-1.0459594230585205
9.849676498093878,0.0,-0.5311732523076408
9.999534399406707,0.0,-0.0017149988638905664
