x,y,z
0.00028561696812512655,0.0,-0.00013021605093274741
0.8254805370460201,0.0,-0.34745437947735724
1.6600600601623665,0.0,-0.6695082753436132
2.503517169280526,0.0,-0.965456785091051
3.3552758795800486,0.0,-1.2344963381081033
4.214691731826061,0.0,-1.47586435731805
5.08105327984484,0.0,-1.6888499717207066
5.969430462801375,0.0,-1.751728839699863
6.855392874691536,0.0,-1.659340509009952
7.715123837482082,0.0,-1.4191836964514393
8.530928003150908,0.0,-1.0484834304912831
9.293300119620667,0.0,-0.568602297868808
9.999714382633307,0.0,-0.0002797841204576185
