x,y,z
2.9426090953670694e-05,0.0,-4.999915117472948e-06
0.41669372544562316,0.0,-0.07080224408573223
0.8333579985240879,0.0,-0.14159964490762664
1.250022244281145,0.0,-0.2123972101962633
1.66668646983104,0.0,-0.2831948994346401
2.0833506889992615,0.0,-0.3539926325418137
2.5000149064998842,0.0,-0.4247903831144253
2.9166791152587206,0.0,-0.49558819402602855
3.3333433229198532,0.0,-0.5663860209794539
3.750007515056753,0.0,-0.6371839486110694
4.166671683313005,0.0,-0.7079820250090137
4.58333584445751,0.0,-0.7787801500743252
4.999999999999999,0.0,-0.8495783134749618
5.416664155542489,0.0,-0.7787801500743242
5.833328316686993,0.0,-0.7079820250090137
6.249992484943245,0.0,-0.6371839486110693
6.666656677080144,0.0,-0.5663860209794541
7.083320884741275,0.0,-0.4955881940260287
7.499985093500111,0.0,-0.4247903831144256
7.916649311000734,0.0,-0.35399263254181407
8.333313530168956,0.0,-0.2831948994346406
8.74997775571885,0.0,-0.2123972101962638
9.166642001475907,0.0,-0.14159964490762697
9.58330627455437,0.0,-0.07080224408573321
9.999970573909046,0.0,-4.999915117473706e-06
