x,y,z
0.0002656379127301453,0.0,-0.0012249996890475118
0.15246038214193222,0.0,-0.6744300247098205
0.3065912365960167,0.0,-1.327187626553895
0.4628234083247692,0.0,-1.959437532591143
0.6213433951102377,0.0,-2.571108334400946
0.7823626339603283,0.0,-3.1621148460247865
0.9461219142970227,0.0,-3.73235469163396
1.1128967349026313,0.0,-4.281703853683219
1.2830038292839339,0.0,-4.810010805032603
1.4568091262144878,0.0,-5.317088696247437
1.6347374656169624,0.0,-5.8027048321991055
1.8172844126273606,0.0,-6.266566336448639
2.0050304952818867,0.0,-6.708300402889358
2.198658051216368,0.0,-7.12742679088288
2.3989704402695704,0.0,-7.5233191452455594
2.606912360979303,0.0,-7.895150209207193
2.8235877487267396,0.0,-8.241814041394276
3.050267004398918,0.0,-8.561816325255126
3.2883659828989513,0.0,-8.853123330037972
3.5393622803010323,0.0,-9.112965741094493
3.804588442537679,0.0,-9.337617023340622
4.084817089782869,0.0,-9.522229304447187
4.379577746522309,0.0,-9.660933468039312
4.686328110281888,0.0,-9.747541117811224
4.999999999999998,0.0,-9.77706173428984
5.313671889718107,0.0,-9.747541117811224
5.620422253477686,0.0,-9.660933468039312
5.915182910217127,0.0,-9.522229304447187
6.195411557462317,0.0,-9.33761702334062
6.460637719698962,0.0,-9.112965741094492
6.711634017101045,0.0,-8.853123330037969
6.94973299560108,0.0,-8.561816325255123
7.176412251273259,0.0,-8.241814041394273
7.393087639020696,0.0,-7.895150209207192
7.601029559730429,0.0,-7.523319145245558
7.801341948783631,0.0,-7.127426790882877
7.994969504718113,0.0,-6.708300402889355
8.18271558737264,0.0,-6.266566336448635
8.365262534383039,0.0,-5.802704832199102
8.543190873785514,0.0,-5.317088696247433
8.716996170716067,0.0,-4.8100108050326
8.88710326509737,0.0,-4.281703853683215
9.053878085702978,0.0,-3.7323546916339576
9.217637366039673,0.0,-3.162114846024783
9.378656604889764,0.0,-2.571108334400942
9.537176591675232,0.0,-1.959437532591138
9.693408763403985,0.0,-1.3271876265538896
9.84753961785807,0.0,-0.6744300247098141
9.99973436208727,0.0,-0.001224999689047512
