x,y,z
8.257588965639998e-05,0.0,-3.500000037946545e-05
0.2084125022475384,0.0,-0.08833616857380121
0.4167424177491104,0.0,-0.17663736177095954
0.6250723343287747,0.0,-0.26493855141971506
0.8334022550202105,0.0,-0.3532397305004568
1.04173219731723,0.0,-0.4415408575390659
1.2500621511226349,0.0,-0.5298419547475466
1.4583920979341396,0.0,-0.6181430648341855
1.666722038944383,0.0,-0.7064441859528766
1.8750519723163412,0.0,-0.7947453215303952
2.0833818987986525,0.0,-0.8830464681475081
2.2917118216349683,0.0,-0.9713476189766262
2.5000417398988932,0.0,-1.0596487771333487
2.7083716480115965,0.0,-1.147949954254554
2.9167015412165953,0.0,-1.236251160382897
3.1250314257259912,0.0,-1.324552381043171
3.333361299085848,0.0,-1.412853621877963
3.541691159371584,0.0,-1.5011548874928489
3.750021007676758,0.0,-1.5894561759649484
3.958350850758892,0.0,-1.677757473196468
4.166680685780938,0.0,-1.7660587864570654
4.375010517176163,0.0,-1.8543601040862048
4.58334034637026,0.0,-1.94266142295911
4.791670173600876,0.0,-2.030962743862898
4.999999999999997,0.0,-2.119264065925998
5.208329826399118,0.0,-2.0309627438628985
5.4166596536297344,0.0,-1.942661422959111
5.624989482823833,0.0,-1.8543601040862043
5.833319314219057,0.0,-1.7660587864570656
6.041649149241104,0.0,-1.677757473196468
6.249978992323239,0.0,-1.5894561759649477
6.458308840628414,0.0,-1.5011548874928484
6.66663870091415,0.0,-1.412853621877962
6.874968574274007,0.0,-1.3245523810431707
7.083298458783403,0.0,-1.236251160382897
7.291628351988403,0.0,-1.1479499542545533
7.499958260101106,0.0,-1.0596487771333483
7.7082881783650326,0.0,-0.9713476189766256
7.916618101201349,0.0,-0.8830464681475071
8.124948027683661,0.0,-0.7947453215303935
8.33327796105562,0.0,-0.7064441859528747
8.541607902065865,0.0,-0.6181430648341846
8.749937848877368,0.0,-0.5298419547475458
8.958267802682773,0.0,-0.4415408575390633
9.166597744979793,0.0,-0.3532397305004539
9.37492766567123,0.0,-0.26493855141971245
9.583257582250894,0.0,-0.17663736177095649
9.791587497752467,0.0,-0.0883361685737981
9.999917424110343,0.0,-3.500000037946657e-05
